n=85;
m=85;
[140 448 -1 -1 -1 -1 -1 306 -1 -1 -1 -1 -1 179 -1 222 0 429 -1 -1 -1 -1 -1 -1 278 427 -1 275 -1 265 -1 293 -1 253 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 359 -1 -1 -1 222 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 445 -1 -1 -1 -1 -1 -1 -1 -1 -1 344 -1 -1 -1 -1 -1 180 -1 -1 -1 -1 -1]
[-1 292 -1 -1 -1 -1 -1 -1 -1 -1 208 -1 -1 -1 365 -1 429 0 -1 345 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 370 -1 -1 -1 -1 -1 124 -1 -1 254 -1 -1 -1 -1 -1 -1 -1 -1 318 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 132 -1 298 -1 -1 -1 -1 334 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 203 -1 351 -1 -1 -1 -1 467 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 210 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 350 -1 -1 -1 -1 289 -1 -1 -1 -1 -1 106 -1]
[-1 -1 -1 -1 -1 -1 217 -1 339 -1 -1 -1 -1 -1 -1 -1 -1 345 -1 0 -1 -1 -1 -1 -1 -1 313 235 245 -1 -1 -1 -1 265 -1 258 -1 -1 380 -1 -1 -1 -1 -1 -1 107 169 -1 -1 -1 -1 -1 -1 -1 229 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 390 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 192 -1]
[-1 -1 -1 473 -1 217 379 -1 -1 -1 141 348 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 460 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 223 -1 -1 301 362 -1 -1 -1 -1 -1 -1 -1 -1 -1 112 -1 -1 397 -1 -1 -1 -1 -1 -1 -1 -1 -1 212 -1 -1 214 125 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 397 408 -1]
[294 -1 -1 -1 -1 -1 -1 -1 116 203 224 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 229 -1 -1 -1 -1 -1 295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 468 -1 -1 -1 -1 -1 -1 -1 -1 -1 365 -1 150 -1 -1 401 -1 -1 -1 -1 -1 -1 189 281 -1 -1 -1 -1 -1 -1 -1 -1 -1 492]
[-1 -1 221 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 373 -1 -1 -1 210 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 259 -1 -1 -1 -1 -1 -1 -1 -1 -1 338 113 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 305 382 235 304 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 214 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 210 -1 -1 -1 -1 -1 -1 -1 207 -1 -1 -1 -1 -1 -1 -1 -1 460 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 463 -1 -1 -1 349 -1 -1 -1 -1 195 495 -1 -1 -1 -1 -1 -1 -1 -1 105 -1 423 -1 388 -1 -1 -1 -1 -1]
[-1 -1 443 -1 -1 -1 289 -1 -1 -1 -1 311 -1 -1 -1 -1 278 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 494 -1 -1 -1 -1 -1 -1 -1 -1 -1 462 204 -1 -1 -1 462 -1 -1 -1 -1 -1 -1 375 -1 -1 -1 187 -1 387 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 338 -1 -1 -1 194 184 -1 -1 -1 -1 -1 464]
[-1 -1 -1 -1 179 -1 435 -1 -1 -1 -1 -1 -1 -1 -1 -1 427 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 336 -1 -1 -1 -1 -1 -1 -1 -1 -1 106 -1 279 -1 -1 -1 -1 -1 -1 442 -1 -1 140 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[151 289 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 267 -1 -1 -1 -1 -1 -1 313 -1 -1 -1 -1 -1 -1 0 376 -1 -1 -1 -1 -1 116 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 270 -1 430 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 122 -1 -1 472 430 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 187 -1 435 -1 -1 -1]
[-1 -1 -1 414 -1 163 -1 305 179 -1 -1 -1 -1 -1 -1 -1 275 -1 -1 235 -1 -1 -1 -1 -1 -1 376 0 -1 -1 -1 -1 -1 312 -1 435 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 462 -1 -1 -1 -1 -1 -1 -1 -1 -1 330 -1 350 430 -1 -1 -1 -1 -1 387 -1 -1 -1 -1 -1 -1 329]
[-1 -1 -1 -1 -1 -1 -1 -1 322 -1 -1 -1 470 -1 -1 -1 -1 -1 -1 245 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 379 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 434 -1 -1 -1 424 -1 -1 -1 -1 -1 -1 304 -1 -1 443 -1 126 -1 -1 -1 -1 300 -1 -1 -1 155 -1 -1 -1 129 182 -1 -1 -1 -1 -1]
[485 104 -1 -1 -1 316 -1 432 -1 -1 -1 149 -1 -1 -1 -1 265 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 472 -1 -1 -1 -1 -1 -1 -1 -1 120 -1 -1 -1 -1 -1 -1 -1 329 -1 -1 -1 381 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 263 -1 -1 324 -1 -1 -1 -1 314 -1 466]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 428 -1 -1 -1 -1 324 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 475 -1 479 -1 395 -1 -1 -1 -1 -1 -1 -1 428 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 377 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 316 -1 -1 -1 -1 -1 -1 293 370 -1 -1 -1 229 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 482 -1 -1 -1 427 -1 -1 438 -1 -1 -1 -1 -1 -1 -1 -1 258 -1 372 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 423 156 -1 -1 352 -1 341 -1 -1 -1 316 -1 -1 -1 -1 -1 341 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 311 -1 -1 -1 -1 -1 413 -1 -1 -1 -1 284 -1 -1 -1 -1 -1 -1 -1 -1 494 -1 -1 -1 -1 -1 -1 -1 0 -1 457 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 267 -1 -1 -1 -1 -1 -1 -1 120 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 258 -1 -1 -1 -1 -1 -1 201 -1 -1 126 358 -1]
[-1 380 -1 -1 -1 -1 304 -1 -1 -1 -1 -1 -1 422 -1 -1 253 -1 -1 265 -1 -1 -1 -1 -1 -1 116 312 -1 -1 -1 482 -1 0 -1 -1 -1 -1 -1 -1 -1 192 -1 321 -1 116 -1 -1 -1 -1 -1 -1 -1 -1 359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 339 -1 -1 245 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 374 -1 -1 -1 458 -1 -1 -1 194 166 -1 -1 440 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 379 -1 -1 -1 457 -1 0 -1 -1 396 418 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 471 -1 -1 -1 -1 -1 -1 -1 -1 -1 283 165 -1 -1 -1 -1 -1 -1 365 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[315 -1 -1 -1 -1 -1 164 -1 -1 -1 -1 269 -1 -1 -1 -1 -1 -1 -1 258 -1 -1 -1 -1 -1 -1 -1 435 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 153 -1 357 199 -1 -1 113 -1 -1 -1 243 -1 -1 145 413 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 485 -1 -1 136 -1 -1 441 369 -1 -1 -1 -1 -1 -1 -1 128 -1 -1 -1 -1 -1 240 -1 -1 -1 356 398 -1 -1 -1 269 347 255 -1 147 -1 -1 -1 411 -1 -1 -1 -1 -1 -1]
[473 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 329 -1 -1 334 -1 124 -1 -1 -1 295 -1 -1 -1 -1 -1 -1 -1 472 428 427 -1 -1 396 -1 -1 0 -1 -1 -1 -1 -1 483 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 463 -1 -1 141 -1 468 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 365 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 323 -1 -1 -1 -1 193 -1 -1 -1 -1 -1 -1 -1 -1 380 223 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 418 -1 -1 -1 0 -1 210 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 328 -1 -1 -1 -1 106 -1 -1 -1 -1 152 -1 425 -1 -1 -1 -1 -1 -1 -1 432 -1]
[-1 -1 -1 -1 291 -1 -1 -1 -1 -1 388 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 153 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 165 293 -1 -1 -1 -1 277 -1 -1 -1 410 192 -1 -1 -1 -1 -1 405 -1 230 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 466 410 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 254 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 438 -1 -1 -1 -1 485 -1 210 -1 0 -1 -1 -1 -1 -1 153 -1 413 -1 -1 312 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 307 -1 -1 -1 -1 -1 -1 -1 218 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[488 -1 -1 -1 208 -1 -1 -1 -1 243 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 301 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 192 -1 357 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 121 -1 -1 -1 -1 -1 405 -1 447 -1 -1 -1 -1 -1 395 401 491 362 -1 -1 -1 448 218 -1 -1 -1 -1 202 475 174 -1 -1 -1 -1]
[-1 415 -1 399 307 -1 -1 -1 -1 -1 -1 -1 -1 202 -1 -1 -1 -1 -1 -1 362 -1 -1 -1 462 -1 -1 -1 -1 -1 324 -1 -1 -1 -1 199 -1 -1 -1 -1 -1 -1 0 -1 451 -1 -1 -1 437 -1 -1 -1 -1 -1 134 -1 -1 -1 480 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1 162 -1 -1 -1 -1 228]
[-1 -1 -1 -1 -1 -1 305 -1 -1 -1 -1 203 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 204 -1 -1 -1 -1 -1 -1 -1 -1 321 -1 -1 136 483 -1 -1 -1 -1 -1 0 -1 481 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 323 -1 -1 -1 -1 191 207 -1 453 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 405 -1 -1 -1]
[373 435 -1 -1 -1 -1 -1 -1 169 235 -1 -1 -1 155 -1 -1 359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 451 -1 0 -1 -1 418 114 -1 -1 -1 -1 -1 -1 224 -1 142 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 119 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 107 -1 -1 -1 -1 -1 -1 270 -1 -1 -1 -1 -1 -1 116 -1 113 -1 -1 -1 -1 -1 -1 -1 481 -1 0 -1 -1 114 -1 -1 -1 -1 -1 -1 -1 -1 474 -1 -1 -1 -1 -1 -1 -1 -1 -1 329 -1 -1 -1 -1 -1 418 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[457 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 343 -1 -1 -1 169 -1 -1 338 -1 -1 -1 -1 -1 -1 120 -1 -1 -1 -1 -1 -1 441 -1 -1 -1 153 -1 -1 -1 -1 -1 0 -1 -1 -1 446 -1 146 459 -1 -1 -1 -1 -1 -1 -1 455 -1 168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 279 -1 -1 -1 -1 -1 -1 269 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 113 -1 462 -1 430 -1 -1 -1 -1 -1 -1 -1 -1 -1 369 -1 -1 -1 -1 -1 -1 -1 418 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 101 397 289 -1 -1 -1 -1 156 -1 -1 -1 -1 -1 -1 428 -1 221 -1 -1 -1 -1 -1 494 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 485 -1 -1 -1 -1 222 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 413 -1 437 -1 114 114 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 369 -1 -1 -1 -1 -1 -1 -1 -1 -1 113 -1 -1 330 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 147 -1 -1 -1 -1 -1 -1 -1 -1 -1 318 -1 -1 -1 -1 -1 -1 -1 336 -1 -1 434 -1 -1 258 -1 -1 -1 243 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 258 -1 -1 -1 -1 -1 283 -1 -1 -1 105 -1 -1 -1 -1 -1 -1]
[-1 -1 153 -1 -1 -1 -1 -1 -1 101 -1 113 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 446 -1 -1 -1 0 -1 -1 -1 -1 -1 150 -1 -1 -1 -1 -1 -1 -1 176 465 -1 -1 -1 -1 -1 101 -1 -1 384 493 -1 426 -1 -1 287 -1 -1 -1 -1]
[-1 479 -1 -1 -1 -1 -1 -1 -1 -1 -1 311 -1 -1 -1 -1 -1 -1 -1 -1 -1 468 -1 -1 -1 -1 -1 -1 -1 -1 -1 372 -1 -1 -1 -1 -1 -1 -1 -1 312 121 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 418 -1 143 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 400 -1 -1 -1]
[-1 -1 -1 -1 342 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 112 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 145 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 146 -1 -1 -1 -1 418 0 -1 -1 -1 -1 467 377 -1 -1 224 -1 -1 -1 312 119 -1 -1 -1 496 -1 -1 -1 -1 -1 140 -1 -1 -1 -1 122 417 -1 -1]
[113 -1 -1 -1 -1 416 -1 -1 -1 164 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 424 -1 -1 -1 267 -1 -1 413 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 459 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 399 -1 152 167 292 -1 -1 -1 -1 -1 -1 -1 403 -1 -1 -1 -1 -1 -1 -1 348 168 431 -1 -1]
[192 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 229 -1 -1 -1 -1 375 -1 -1 -1 -1 329 475 -1 -1 359 -1 -1 -1 -1 -1 -1 -1 -1 134 -1 -1 -1 -1 -1 -1 -1 -1 143 -1 -1 0 -1 -1 -1 209 -1 -1 -1 498 312 -1 465 -1 -1 178 -1 354 -1 169 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 375 -1 -1 -1 -1 -1 -1 397 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 128 463 -1 -1 -1 -1 -1 -1 224 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 136 -1 -1 -1 -1 275 -1 -1 459 -1 -1 -1 -1 412 -1 -1 -1 -1]
