n=70;
m=70;
[-1 -1 -1 -1 385 -1 284 -1 -1 -1 -1 -1 239 -1 -1 -1 -1 -1 -1 115 465 -1 -1 -1 -1 213 -1 254 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 193 106 -1 -1 -1 -1 -1]
[265 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 137 -1 -1 135 -1 -1 357 -1 311 -1 -1 -1 -1 -1 444 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 440 -1 443 -1 -1 -1 -1 -1 432 -1 -1 -1 -1 362 -1 -1 -1 -1 -1 -1 -1 457 -1 -1 -1 -1 -1 -1 -1 -1 484 -1 -1]
[-1 -1 -1 -1 197 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 396 -1 -1 -1 -1 -1 -1 -1 -1 437 -1 -1 479 -1 437 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 220 -1 -1 -1 -1 289 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 433 386 -1 -1 473 -1 -1 -1 -1 445 330 -1 -1 -1 -1 150 -1 -1 -1 461 -1 -1 -1 -1 413 -1 440 -1 0 142 -1 466 -1 -1 -1 -1 -1 -1 266 -1 -1 -1 -1 -1 385 -1 -1 -1 182 -1 -1 -1 137 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 224 116 -1 194 307 -1 -1 -1 -1 -1 -1 401 -1 -1 -1 -1 280 -1 161 -1 -1 -1 232 -1 -1 -1 324 -1 -1 -1 -1 142 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 325 162 -1 -1 -1 -1 -1 130 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[469 -1 -1 105 -1 141 -1 -1 143 -1 -1 -1 -1 -1 -1 -1 -1 290 -1 326 -1 379 -1 -1 284 -1 -1 -1 -1 -1 -1 -1 -1 261 -1 443 -1 -1 -1 0 -1 -1 -1 -1 -1 241 -1 -1 -1 -1 -1 -1 -1 -1 -1 249 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 160 -1 -1 -1 -1 -1 -1 -1 -1 -1 215 -1 -1 -1 479 275 -1 -1 202 -1 -1 -1 -1 -1 495 377 312 -1 -1 -1 -1 466 -1 -1 0 -1 -1 194 -1 -1 -1 -1 -1 -1 285 -1 325 -1 -1 -1 -1 -1 198 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 488 -1 -1 -1 -1 -1 184 -1 -1 -1 481 -1 -1 -1 -1 -1 -1 409 -1 274 -1 -1 -1 -1 410 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 176 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 239 -1 -1 -1 -1 -1 -1 319 -1 -1 368 -1 153 -1 -1 165]
[-1 -1 342 -1 276 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 290 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 176 0 -1 -1 -1 -1 162 -1 -1 -1 -1 -1 -1 356 -1 -1 -1 295 382 -1 -1 -1 317 -1 -1 -1 275 154 -1]
[-1 -1 -1 -1 142 -1 -1 -1 131 -1 -1 -1 -1 343 -1 -1 -1 -1 -1 -1 251 -1 480 -1 -1 -1 -1 -1 -1 -1 380 -1 -1 402 -1 -1 -1 -1 -1 -1 194 -1 -1 0 -1 -1 404 -1 -1 -1 -1 -1 -1 -1 -1 212 414 -1 430 -1 -1 243 -1 -1 418 348 -1 402 195 -1]
[-1 -1 422 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 430 406 160 -1 -1 -1 -1 -1 -1 -1 167 -1 -1 -1 -1 455 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 487 -1 -1 -1 189 -1 -1 261 -1 -1 -1 353 -1 -1 -1 259 -1 208 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 105 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 292 -1 -1 -1 331 -1 -1 -1 -1 -1 186 -1 -1 -1 247 -1 432 -1 -1 -1 241 -1 -1 -1 -1 -1 0 -1 305 -1 -1 -1 -1 250 -1 -1 -1 -1 -1 -1 -1 -1 407 -1 -1 154 -1 -1 -1 242 -1]
[-1 -1 143 -1 186 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 485 -1 264 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 404 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 481 -1 360 -1 -1 -1 330 -1 -1 -1 -1 -1 -1 194 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 101 363 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 100 -1 -1 -1 266 -1 -1 -1 -1 162 -1 -1 305 -1 0 441 403 -1 -1 -1 -1 327 333 -1 -1 483 -1 -1 -1 -1 -1 -1 169 -1 -1 -1 181]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 382 -1 -1 -1 287 -1 -1 154 -1 437 -1 -1 -1 -1 -1 -1 -1 -1 -1 163 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 441 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 264 -1 -1 -1 353 -1 -1 -1 -1]
[212 277 -1 -1 -1 -1 187 -1 -1 -1 -1 -1 -1 -1 371 -1 -1 -1 -1 -1 -1 -1 -1 378 -1 -1 -1 -1 -1 -1 -1 416 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 403 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 345 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 192 -1 -1 -1 258 -1 321 -1 168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 317 -1 -1 -1 249 -1 478 -1 -1 362 -1 -1 -1 -1 285 -1 -1 -1 487 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 134 351 323 -1 -1 268 -1 437 -1 -1 -1 -1 -1]
[-1 -1 -1 377 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 343 432 176 -1 -1 275 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 325 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 151 -1 -1 439 -1 -1 217 -1 -1 -1 -1 -1 237]
[-1 169 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 226 -1 332 337 -1 -1 -1 -1 253 -1 -1 -1 -1 -1 -1 -1 -1 -1 162 -1 325 -1 -1 -1 -1 250 -1 -1 -1 -1 -1 -1 0 -1 394 -1 -1 -1 -1 -1 -1 -1 148 -1 446 -1 -1 245 -1 321]
[-1 -1 -1 -1 -1 -1 208 349 -1 -1 -1 -1 -1 -1 172 -1 263 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 500 -1 396 -1 462 -1 -1 -1 -1 -1 385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 420 -1 -1 -1 -1 -1 -1 -1 338 -1 -1 -1 -1 222 -1 423 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 445 -1 -1 -1 -1 -1 -1 -1 -1 239 356 -1 189 -1 481 327 -1 -1 -1 -1 394 -1 0 -1 -1 -1 -1 -1 -1 416 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 229 -1 268 -1 148 -1 -1 -1 -1 434 -1 137 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 476 -1 -1 -1 -1 -1 -1 -1 -1 -1 249 -1 -1 -1 212 -1 -1 -1 333 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 481 -1 -1 -1 -1 -1 318 460 -1 -1 -1 -1]
[314 -1 -1 -1 -1 -1 -1 -1 -1 240 -1 -1 -1 -1 -1 -1 -1 -1 391 -1 -1 -1 -1 191 -1 -1 -1 -1 214 -1 -1 -1 -1 271 -1 -1 -1 -1 -1 -1 -1 -1 -1 414 -1 -1 360 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 499 -1 -1 497 -1 204 -1]
[328 -1 -1 -1 -1 -1 -1 -1 -1 -1 268 -1 379 -1 -1 -1 162 -1 -1 -1 -1 -1 498 -1 -1 -1 -1 -1 -1 -1 423 435 -1 -1 -1 -1 220 182 -1 -1 -1 -1 -1 -1 261 -1 -1 -1 -1 -1 134 151 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 414 217 -1 474 -1 -1]
[-1 144 -1 -1 -1 348 -1 -1 -1 230 -1 370 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 457 -1 -1 130 -1 198 -1 295 430 -1 -1 -1 483 -1 -1 351 -1 -1 -1 -1 481 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 473 -1]
[-1 -1 108 406 112 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 378 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 382 -1 -1 -1 -1 -1 -1 -1 323 -1 -1 -1 -1 -1 -1 -1 -1 0 429 243 -1 -1 117 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 276 -1 -1 -1 -1 -1 -1 -1 -1 -1 207 -1 -1 -1 -1 298 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 330 -1 -1 -1 -1 439 -1 -1 -1 -1 -1 -1 -1 429 0 -1 -1 -1 -1 -1 -1 -1 -1 180]
[-1 309 333 -1 -1 394 -1 -1 -1 -1 451 -1 -1 -1 269 -1 278 -1 -1 -1 -1 374 -1 -1 -1 -1 -1 -1 -1 240 145 -1 -1 -1 -1 -1 -1 137 -1 -1 -1 319 -1 243 353 407 -1 -1 264 345 -1 -1 -1 -1 416 -1 -1 -1 -1 243 -1 0 -1 -1 -1 -1 -1 476 -1 -1]
[490 -1 -1 216 -1 -1 -1 -1 -1 -1 -1 292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 132 -1 228 141 -1 -1 -1 143 -1 -1 -1 -1 -1 -1 289 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 268 -1 148 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 424 -1 -1 -1 -1]
[-1 398 -1 -1 174 -1 -1 -1 -1 -1 -1 -1 277 325 -1 -1 -1 344 -1 -1 -1 250 -1 -1 -1 -1 -1 247 -1 -1 -1 -1 -1 -1 193 -1 -1 -1 -1 -1 -1 -1 317 -1 -1 -1 -1 -1 -1 -1 -1 217 -1 -1 -1 -1 499 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 261 -1 372 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 274 -1 -1 255 125 -1 -1 -1 -1 -1 -1 -1 -1 106 -1 -1 -1 -1 -1 -1 368 -1 418 -1 154 -1 -1 -1 -1 437 -1 446 -1 -1 318 -1 414 -1 117 -1 -1 -1 -1 0 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 424 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 490 116 -1 -1 -1 -1 -1 -1 125 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 348 259 -1 -1 169 353 -1 -1 -1 -1 -1 -1 460 -1 217 -1 -1 -1 -1 424 -1 -1 0 -1 137 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 221 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 145 -1 -1 -1 -1 -1 -1 -1 -1 153 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 497 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 292 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 483 -1 358 -1 -1 -1 -1 -1 -1 -1 -1 489 -1 -1 -1 -1 484 -1 -1 -1 -1 -1 -1 275 402 208 -1 194 -1 -1 -1 -1 -1 245 -1 -1 -1 -1 474 -1 -1 -1 476 -1 -1 -1 137 292 0 404 -1]
